"","id","symbol","seqnames","strand","TSS","CAGE_representative_TSS","type"
"1056","ENSG00000089159","PXN","chr12","-",120703574,120703533,"protein_coding"
"1057","ENSG00000128272","ATF4","chr22","+",39915700,39916574,"protein_coding"
"1058","ENSG00000122223","CD244","chr1","-",160832645,160832677,"protein_coding"
"1059","ENSG00000170893","TRH","chr3","+",129693148,129693564,"protein_coding"
"1060","ENSG00000079112","CDH17","chr8","-",95229531,95220783,"protein_coding"
"1061","ENSG00000170266","GLB1","chr3","-",33138722,33138638,"protein_coding"
"1062","ENSG00000081041","CXCL2","chr4","-",74965010,74964912,"protein_coding"
"1063","ENSG00000070182","SPTB","chr14","-",65346601,65346625,"protein_coding"
"1064","ENSG00000121022","COPS5","chr8","-",67996018,67974368,"protein_coding"
"1065","ENSG00000138767","CNOT6L","chr4","-",78740769,78740522,"protein_coding"
"1066","ENSG00000140992","PDPK1","chr16","+",2587965,2588022,"protein_coding"
"1067","ENSG00000136040","PLXNC1","chr12","+",94542499,94542468,"protein_coding"
"1068","ENSG00000198178","CLEC4C","chr12","-",7904201,7899970,"protein_coding"
"1069","ENSG00000012223","LTF","chr3","-",46526724,46506395,"protein_coding"
"1070","ENSG00000163064","EN1","chr2","-",119605254,119605222,"protein_coding"
"1071","ENSG00000160223","ICOSLG","chr21","-",45660849,45660824,"protein_coding"
"1072","ENSG00000115165","CYTIP","chr2","-",158345473,158300601,"protein_coding"
"1073","ENSG00000033327","GAB2","chr11","-",78129394,78128866,"protein_coding"
"1074","ENSG00000106069","CHN2","chr7","+",29161890,29234429,"protein_coding"
"1075","ENSG00000068024","HDAC4","chr2","-",240323348,240322714,"protein_coding"
"1076","ENSG00000141748","ARL5C","chr17","-",37323737,37322414,"protein_coding"
"1077","ENSG00000159399","HK2","chr2","+",75061108,75061254,"protein_coding"
"1078","ENSG00000093183","SEC22C","chr3","-",42642572,42623459,"protein_coding"
"1079","ENSG00000161638","ITGA5","chr12","-",54813244,54813004,"protein_coding"
"1080","ENSG00000135404","CD63","chr12","-",56123491,56122793,"protein_coding"
"1081","ENSG00000169704","GP9","chr3","+",128779610,128779624,"protein_coding"
"1082","ENSG00000186318","BACE1","chr11","-",117186975,117186966,"protein_coding"
"1083","ENSG00000163644","PPM1K","chr4","-",89205921,89205713,"protein_coding"
"1084","ENSG00000131966","ACTR10","chr14","+",58666798,58666869,"protein_coding"
"1085","ENSG00000116017","ARID3A","chr19","+",925781,926035,"protein_coding"
"1086","ENSG00000153071","DAB2","chr5","-",39462402,39425082,"protein_coding"
"1087","ENSG00000213931","HBE1","chr11","-",5526847,5291175,"protein_coding"
"1088","ENSG00000213445","SIPA1","chr11","+",65352866,65405607,"protein_coding"
"1089","ENSG00000059377","TBXAS1","chr7","+",139476850,139529063,"protein_coding"
"1090","ENSG00000168995","SIGLEC7","chr19","+",51645556,51645779,"protein_coding"
"1091","ENSG00000166592","RRAD","chr16","-",66959547,66959438,"protein_coding"
"1092","ENSG00000154764","WNT7A","chr3","-",13921618,13921568,"protein_coding"
"1093","ENSG00000106348","IMPDH1","chr7","-",128050306,128046012,"protein_coding"
"1094","ENSG00000259384","GH1","chr17","-",61996198,61995747,"protein_coding"
"1095","ENSG00000143815","LBR","chr1","-",225616627,225615740,"protein_coding"
"1096","ENSG00000006638","TBXA2R","chr19","-",3606838,3606859,"protein_coding"
"1097","ENSG00000070540","WIPI1","chr17","-",66453654,66453620,"protein_coding"
"1098","ENSG00000099139","PCSK5","chr9","+",78505560,78505589,"protein_coding"
"1099","ENSG00000243646","IL10RB","chr21","+",34638663,34638672,"protein_coding"
"1100","ENSG00000197846","HIST1H2BF","chr6","+",26199748,26199744,"protein_coding"
"1101","ENSG00000090534","THPO","chr3","-",184095932,184095948,"protein_coding"
"1102","ENSG00000125637","PSD4","chr2","+",113914902,113931550,"protein_coding"
"1103","ENSG00000110944","IL23A","chr12","+",56727958,56732668,"protein_coding"
"1104","ENSG00000145703","IQGAP2","chr5","+",75699074,75699110,"protein_coding"
"1105","ENSG00000117400","MPL","chr1","+",43803478,43803503,"protein_coding"
"1106","ENSG00000012232","EXTL3","chr8","+",28457986,28559113,"protein_coding"
"1107","ENSG00000213218","CSH2","chr17","-",61959223,61950628,"protein_coding"
"1108","ENSG00000205927","OLIG2","chr21","+",34398153,34398243,"protein_coding"
"1109","ENSG00000139567","ACVRL1","chr12","+",52300692,52300732,"protein_coding"
"1110","ENSG00000110492","MDK","chr11","+",46402306,46403219,"protein_coding"
"1111","ENSG00000106546","AHR","chr7","+",17338246,17338276,"protein_coding"
"1112","ENSG00000198399","ITSN2","chr2","-",24583583,24583389,"protein_coding"
"1113","ENSG00000075891","PAX2","chr10","+",102495360,102505339,"protein_coding"
"1114","ENSG00000227507","LTB","chr6","-",31550299,31550201,"protein_coding"
"1115","ENSG00000116711","PLA2G4A","chr1","+",186798085,186798122,"protein_coding"
"1116","ENSG00000180182","MED14","chrX","-",40595110,40595136,"protein_coding"
"1117","ENSG00000067606","PRKCZ","chr1","+",1981909,1981914,"protein_coding"
"1118","ENSG00000065320","NTN1","chr17","+",8924859,8924827,"protein_coding"
"1119","ENSG00000150593","PDCD4","chr10","+",112631553,112631686,"protein_coding"
"1120","ENSG00000162676","GFI1","chr1","-",92952433,92951652,"protein_coding"
"1121","ENSG00000172673","THEMIS","chr6","-",128239776,128222203,"protein_coding"
"1122","ENSG00000078747","ITCH","chr20","+",32951041,32951079,"protein_coding"
"1123","ENSG00000089639","GMIP","chr19","-",19754476,19754449,"protein_coding"
"1124","ENSG00000198858","R3HDM4","chr19","-",913245,913219,"protein_coding"
"1125","ENSG00000127334","DYRK2","chr12","+",68042118,68042540,"protein_coding"
"1126","ENSG00000172954","LCLAT1","chr2","+",30670092,30670139,"protein_coding"
"1127","ENSG00000170325","PRDM10","chr11","-",129872730,129872730,"protein_coding"
"1128","ENSG00000048462","TNFRSF17","chr16","+",12058964,12059067,"protein_coding"
"1129","ENSG00000102302","FGD1","chrX","-",54522599,54522326,"protein_coding"
"1130","ENSG00000055163","CYFIP2","chr5","+",156693089,156693133,"protein_coding"
"1131","ENSG00000129465","RIPK3","chr14","-",24809251,24809195,"protein_coding"
"1132","ENSG00000100065","CARD10","chr22","-",37915549,37915386,"protein_coding"
"1133","ENSG00000137710","RDX","chr11","-",110167447,110167339,"protein_coding"
"1134","ENSG00000172840","PDP2","chr16","+",66912492,66914418,"protein_coding"
"1135","ENSG00000223609","HBD","chr11","-",5256600,5255713,"protein_coding"
"1136","ENSG00000102962","CCL22","chr16","+",57392684,57392695,"protein_coding"
"1137","ENSG00000170348","TMED10","chr14","-",75643334,75643306,"protein_coding"
"1138","ENSG00000141564","RPTOR","chr17","+",78518619,78518646,"protein_coding"
"1139","ENSG00000104918","RETN","chr19","+",7733930,7733935,"protein_coding"
"1140","ENSG00000112531","QKI","chr6","+",163835032,163835752,"protein_coding"
"1141","ENSG00000183484","GPR132","chr14","-",105531782,105531766,"protein_coding"
"1142","ENSG00000118520","ARG1","chr6","+",131894284,131894366,"protein_coding"
"1143","ENSG00000196156","KRTAP4-3","chr17","-",39324446,39324473,"protein_coding"
"1144","ENSG00000110375","UPK2","chr11","+",118795873,118827008,"protein_coding"
"1145","ENSG00000156113","KCNMA1","chr10","-",79398353,79397566,"protein_coding"
"1146","ENSG00000134152","KATNBL1","chr15","-",34502297,34502236,"protein_coding"
"1147","ENSG00000108379","WNT3","chr17","-",44910520,44910468,"protein_coding"
"1148","ENSG00000150045","KLRF1","chr12","+",9980077,9980077,"protein_coding"
"1149","ENSG00000131873","CHSY1","chr15","-",101792137,101792151,"protein_coding"
"1150","ENSG00000059804","SLC2A3","chr12","-",8088871,8088783,"protein_coding"
"1151","ENSG00000164082","GRM2","chr3","+",51741086,51741084,"protein_coding"
"1152","ENSG00000139318","DUSP6","chr12","-",89747048,89746274,"protein_coding"
"1153","ENSG00000184988","TMEM106A","chr17","+",41363854,41363894,"protein_coding"
"1154","ENSG00000142627","EPHA2","chr1","-",16482582,16482564,"protein_coding"
"1155","ENSG00000141510","TP53","chr17","-",7590868,7590805,"protein_coding"
"1156","ENSG00000105568","PPP2R1A","chr19","+",52693292,52693305,"protein_coding"
"1157","ENSG00000067900","ROCK1","chr18","-",18691812,18691754,"protein_coding"
"1158","ENSG00000163485","ADORA1","chr1","+",203059782,203097428,"protein_coding"
"1159","ENSG00000197208","SLC22A4","chr5","+",131630136,131630087,"protein_coding"
"1160","ENSG00000171564","FGB","chr4","+",155484108,155484163,"protein_coding"
"1161","ENSG00000110057","UNC93B1","chr11","-",67772452,67771526,"protein_coding"
"1162","ENSG00000143545","RAB13","chr1","-",153958834,153958815,"protein_coding"
"1163","ENSG00000185950","IRS2","chr13","-",110438915,110438930,"protein_coding"
"1164","ENSG00000140563","MCTP2","chr15","+",94774767,94774796,"protein_coding"
"1165","ENSG00000155111","CDK19","chr6","-",111137161,111136672,"protein_coding"
"1166","ENSG00000108852","MPP2","chr17","-",41987079,41984904,"protein_coding"
"1167","ENSG00000134070","IRAK2","chr3","+",10206549,10206603,"protein_coding"
"1168","ENSG00000124145","SDC4","chr20","-",43977064,43977064,"protein_coding"
"1169","ENSG00000076944","STXBP2","chr19","+",7701767,7702007,"protein_coding"
"1170","ENSG00000115339","GALNT3","chr2","-",166651192,166650712,"protein_coding"
"1171","ENSG00000118046","STK11","chr19","+",1177557,1205777,"protein_coding"
"1172","ENSG00000163629","PTPN13","chr4","+",87515468,87515472,"protein_coding"
"1173","ENSG00000122126","OCRL","chrX","+",128673826,128674248,"protein_coding"
"1174","ENSG00000108518","PFN1","chr17","-",4852356,4851825,"protein_coding"
"1175","ENSG00000135250","SRPK2","chr7","-",105039755,105029355,"protein_coding"
"1176","ENSG00000138640","FAM13A","chr4","-",90032549,89978322,"protein_coding"
"1177","ENSG00000185507","IRF7","chr11","-",615999,615950,"protein_coding"
"1178","ENSG00000134489","HRH4","chr18","+",22040593,22040601,"protein_coding"
"1179","ENSG00000038427","VCAN","chr5","+",82767284,82767563,"protein_coding"
"1180","ENSG00000111261","MANSC1","chr12","-",12503475,12503169,"protein_coding"
"1181","ENSG00000113262","GRM6","chr5","-",178423207,178422320,"protein_coding"
"1182","ENSG00000144891","AGTR1","chr3","+",148415571,148415571,"protein_coding"
"1183","ENSG00000148737","TCF7L2","chr10","+",114710009,114710006,"protein_coding"
"1184","ENSG00000078142","PIK3C3","chr18","+",39535171,39535211,"protein_coding"
"1185","ENSG00000186298","PPP1CC","chr12","-",111180744,111180696,"protein_coding"
"1186","ENSG00000070018","LRP6","chr12","-",12419946,12419953,"protein_coding"
"1187","ENSG00000111144","LTA4H","chr12","-",96437298,96429365,"protein_coding"
"1188","ENSG00000156026","MCU","chr10","+",74451889,74451901,"protein_coding"
"1189","ENSG00000181195","PENK","chr8","-",57359293,57359200,"protein_coding"
"1190","ENSG00000058404","CAMK2B","chr7","-",44374176,44365076,"protein_coding"
"1191","ENSG00000240505","TNFRSF13B","chr17","-",16875432,16875399,"protein_coding"
"1192","ENSG00000178726","THBD","chr20","-",23030378,23030304,"protein_coding"
"1193","ENSG00000149564","ESAM","chr11","-",124632186,124632186,"protein_coding"
"1194","ENSG00000072818","ACAP1","chr17","+",7239848,7239851,"protein_coding"
"1195","ENSG00000138166","DUSP5","chr10","+",112257596,112257665,"protein_coding"
"1196","ENSG00000134255","CEPT1","chr1","+",111682249,111682869,"protein_coding"
"1197","ENSG00000141655","TNFRSF11A","chr18","+",59992520,59992543,"protein_coding"
"1198","ENSG00000019549","SNAI2","chr8","-",49834299,49833988,"protein_coding"
"1199","ENSG00000215788","TNFRSF25","chr1","-",6526255,6526212,"protein_coding"
"1200","ENSG00000197993","KEL","chr7","-",142659768,142659446,"protein_coding"
"1201","ENSG00000196611","MMP1","chr11","-",102668891,102668889,"protein_coding"
"1202","ENSG00000140455","USP3","chr15","+",63796710,63796801,"protein_coding"
"1203","ENSG00000109684","CLNK","chr4","-",10686489,10686389,"protein_coding"
"1204","ENSG00000172602","RND1","chr12","-",49259681,49259653,"protein_coding"
"1205","ENSG00000140807","NKD1","chr16","+",50582241,50582307,"protein_coding"
"1206","ENSG00000088305","DNMT3B","chr20","+",31350191,31350191,"protein_coding"
"1207","ENSG00000124256","ZBP1","chr20","-",56195632,56195482,"protein_coding"
"1208","ENSG00000137575","SDCBP","chr8","+",59465483,59465820,"protein_coding"
"1209","ENSG00000074370","ATP2A3","chr17","-",3867758,3867731,"protein_coding"
"1210","ENSG00000152127","MGAT5","chr2","+",134877554,134877506,"protein_coding"
"1211","ENSG00000147614","ATP6V0D2","chr8","+",86999552,87111139,"protein_coding"
"1212","ENSG00000132470","ITGB4","chr17","+",73717408,73717597,"protein_coding"
"1213","ENSG00000135821","GLUL","chr1","-",182361341,182360925,"protein_coding"
"1214","ENSG00000082146","STRADB","chr2","+",202252581,202316463,"protein_coding"
"1215","ENSG00000175097","RAG2","chr11","-",36619829,36619786,"protein_coding"
"1216","ENSG00000135365","PHF21A","chr11","-",46142729,46143005,"protein_coding"
"1217","ENSG00000174437","ATP2A2","chr12","+",110718561,110719071,"protein_coding"
"1218","ENSG00000082512","TRAF5","chr1","+",211499957,211500175,"protein_coding"
"1219","ENSG00000197102","DYNC1H1","chr14","+",102430865,102430910,"protein_coding"
"1220","ENSG00000154127","UBASH3B","chr11","+",122526383,122526430,"protein_coding"
"1221","ENSG00000185624","P4HB","chr17","-",79818570,79818411,"protein_coding"
"1222","ENSG00000113387","SUB1","chr5","+",32531739,32585680,"protein_coding"
"1223","ENSG00000165682","CLEC1B","chr12","-",10166023,10151720,"protein_coding"
"1224","ENSG00000113319","RASGRF2","chr5","+",80256491,80256182,"protein_coding"
"1225","ENSG00000136279","DBNL","chr7","+",44084239,44084301,"protein_coding"
"1226","ENSG00000126088","UROD","chr1","+",45477819,45477926,"protein_coding"
"1227","ENSG00000157240","FZD1","chr7","+",90893679,90893899,"protein_coding"
"1228","ENSG00000157350","ST3GAL2","chr16","-",70473140,70472966,"protein_coding"
"1229","ENSG00000165209","STRBP","chr9","-",126030855,126030865,"protein_coding"
"1230","ENSG00000108849","PPY","chr17","-",42019836,42019844,"protein_coding"
"1231","ENSG00000104687","GSR","chr8","-",30585443,30585352,"protein_coding"
"1232","ENSG00000125810","CD93","chr20","-",23066977,23066961,"protein_coding"
"1233","ENSG00000253293","HOXA10","chr7","-",27219880,27213939,"protein_coding"
"1234","ENSG00000136111","TBC1D4","chr13","-",76056250,76056305,"protein_coding"
"1235","ENSG00000171680","PLEKHG5","chr1","-",6580121,6557484,"protein_coding"
"1236","ENSG00000069482","GAL","chr11","+",68451247,68452012,"protein_coding"
"1237","ENSG00000173208","ABCD2","chr12","-",40013553,40013605,"protein_coding"
"1238","ENSG00000133835","HSD17B4","chr5","+",118788138,118788192,"protein_coding"
"1239","ENSG00000171385","KCND3","chr1","-",112531777,112532269,"protein_coding"
"1240","ENSG00000160007","ARHGAP35","chr19","+",47421933,47502325,"protein_coding"
"1241","ENSG00000096063","SRPK1","chr6","-",35889119,35888872,"protein_coding"
"1242","ENSG00000152661","GJA1","chr6","+",121756838,121756792,"protein_coding"
"1243","ENSG00000168646","AXIN2","chr17","-",63557765,63557280,"protein_coding"
"1244","ENSG00000058668","ATP2B4","chr1","+",203595689,203595960,"protein_coding"
"1245","ENSG00000139132","FGD4","chr12","+",32552463,32638907,"protein_coding"
"1246","ENSG00000135828","RNASEL","chr1","-",182558391,182558388,"protein_coding"
"1247","ENSG00000177663","IL17RA","chr22","+",17565844,17565890,"protein_coding"
"1248","ENSG00000175592","FOSL1","chr11","-",65668044,65667859,"protein_coding"
"1249","ENSG00000104133","SPG11","chr15","-",44955876,44955860,"protein_coding"
"1250","ENSG00000182985","CADM1","chr11","-",115375675,115375133,"protein_coding"
"1251","ENSG00000111266","DUSP16","chr12","-",12715317,12715797,"protein_coding"
"1252","ENSG00000050628","PTGER3","chr1","-",71513491,71513499,"protein_coding"
"1253","ENSG00000182511","FES","chr15","+",91426925,91427734,"protein_coding"
"1254","ENSG00000182742","HOXB4","chr17","-",46657473,46657473,"protein_coding"
"1255","ENSG00000146426","TIAM2","chr6","+",155153831,155316449,"protein_coding"
"1256","ENSG00000160013","PTGIR","chr19","-",47128375,47128342,"protein_coding"
"1257","ENSG00000078699","CBFA2T2","chr20","+",32077881,32077923,"protein_coding"
"1258","ENSG00000025423","HSD17B6","chr12","+",57145945,57157108,"protein_coding"
"1259","ENSG00000066933","MYO9A","chr15","-",72410918,72410405,"protein_coding"
"1260","ENSG00000101945","SUV39H1","chrX","+",48553945,48555152,"protein_coding"
"1261","ENSG00000163737","PF4","chr4","-",74847841,74847744,"protein_coding"
"1262","ENSG00000135604","STX11","chr6","+",144471663,144471654,"protein_coding"
"1263","ENSG00000086730","LAT2","chr7","+",73613982,73624339,"protein_coding"
"1264","ENSG00000205791","LOH12CR2","chr12","-",12510001,12509937,"lincRNA"
"1265","ENSG00000110934","BIN2","chr12","-",51718452,51717910,"protein_coding"
"1266","ENSG00000143839","REN","chr1","-",204135450,204135465,"protein_coding"
"1267","ENSG00000187175","KRTAP12-1","chr21","-",46102078,46102078,"protein_coding"
"1268","ENSG00000177191","B3GNT8","chr19","-",41934635,41933279,"protein_coding"
"1269","ENSG00000070961","ATP2B1","chr12","-",90103077,90102608,"protein_coding"
"1270","ENSG00000160883","HK3","chr5","-",176326333,176326341,"protein_coding"
"1271","ENSG00000131828","PDHA1","chrX","+",19362011,19362068,"protein_coding"
"1272","ENSG00000123810","B9D2","chr19","-",41870078,41870054,"protein_coding"
"1273","ENSG00000198814","GK","chrX","+",30671476,30671540,"protein_coding"
"1274","ENSG00000196781","TLE1","chr9","-",84304220,84304462,"protein_coding"
"1275","ENSG00000184381","PLA2G6","chr22","-",38601697,38577837,"protein_coding"
"1276","ENSG00000021355","SERPINB1","chr6","-",2842240,2842094,"protein_coding"
"1277","ENSG00000169180","XPO6","chr16","-",28223241,28223285,"protein_coding"
"1278","ENSG00000100302","RASD2","chr22","+",35936915,35936899,"protein_coding"
"1279","ENSG00000101188","NTSR1","chr20","+",61340189,61340188,"protein_coding"
"1280","ENSG00000122224","LY9","chr1","+",160765864,160765970,"protein_coding"
"1281","ENSG00000162236","STX5","chr11","-",62599560,62599523,"protein_coding"
"1282","ENSG00000131142","CCL25","chr19","+",8117651,8117647,"protein_coding"
"1283","ENSG00000124198","ARFGEF2","chr20","+",47538427,47538265,"protein_coding"
"1284","ENSG00000152213","ARL11","chr13","+",50202435,50202643,"protein_coding"
"1285","ENSG00000204103","MAFB","chr20","-",39317880,39317876,"protein_coding"
"1286","ENSG00000162337","LRP5","chr11","+",68080077,68080093,"protein_coding"
"1287","ENSG00000164951","PDP1","chr8","+",94870035,94929195,"protein_coding"
"1288","ENSG00000171723","GPHN","chr14","+",66974125,66974876,"protein_coding"
"1289","ENSG00000113648","H2AFY","chr5","-",134735604,134734918,"protein_coding"
"1290","ENSG00000157557","ETS2","chr21","+",40177231,40177853,"protein_coding"
"1291","ENSG00000066294","CD84","chr1","-",160549306,160549272,"protein_coding"
"1292","ENSG00000160867","FGFR4","chr5","+",176513887,176513917,"protein_coding"
"1293","ENSG00000149781","FERMT3","chr11","+",63974150,63974193,"protein_coding"
"1294","ENSG00000114353","GNAI2","chr3","+",50263724,50273636,"protein_coding"
"1295","ENSG00000196639","HRH1","chr3","+",11178779,11196179,"protein_coding"
"1296","ENSG00000154451","GBP5","chr1","-",89738487,89738543,"protein_coding"
"1297","ENSG00000128805","ARHGAP22","chr10","-",49864310,49813118,"protein_coding"
"1298","ENSG00000118785","SPP1","chr4","+",88896802,88896866,"protein_coding"
"1299","ENSG00000175857","GAPT","chr5","+",57787262,57787324,"protein_coding"
"1300","ENSG00000090924","PLEKHG2","chr19","+",39903225,39903309,"protein_coding"
"1301","ENSG00000047457","CP","chr3","-",148939842,148939611,"protein_coding"
"1302","ENSG00000087494","PTHLH","chr12","-",28125638,28125666,"protein_coding"
"1303","ENSG00000084754","HADHA","chr2","-",26467594,26467478,"protein_coding"
"1304","ENSG00000141582","CBX4","chr17","-",77813228,77813239,"protein_coding"
"1305","ENSG00000125703","ATG4C","chr1","+",63249806,63249808,"protein_coding"
"1306","ENSG00000125952","MAX","chr14","-",65569413,65569235,"protein_coding"
"1307","ENSG00000163251","FZD5","chr2","-",208634287,208634630,"protein_coding"
"1308","ENSG00000185760","KCNQ5","chr6","+",73331520,73331971,"protein_coding"
"1309","ENSG00000131096","PYY","chr17","-",42081837,42031308,"protein_coding"
"1310","ENSG00000101577","LPIN2","chr18","-",3013313,3013142,"protein_coding"
"1311","ENSG00000142166","IFNAR1","chr21","+",34696782,34697278,"protein_coding"
"1312","ENSG00000148082","SHC3","chr9","-",91793682,91793733,"protein_coding"
"1313","ENSG00000100373","UPK3A","chr22","+",45680863,45680830,"protein_coding"
"1314","ENSG00000102038","SMARCA1","chrX","-",128657477,128657467,"protein_coding"
"1315","ENSG00000140600","SH3GL3","chr15","+",84115980,84116128,"protein_coding"
"1316","ENSG00000187122","SLIT1","chr10","-",98945677,98945581,"protein_coding"
"1317","ENSG00000135919","SERPINE2","chr2","-",224904036,224904003,"protein_coding"
"1318","ENSG00000105649","RAB3A","chr19","-",18314884,18314852,"protein_coding"
"1319","ENSG00000196628","TCF4","chr18","-",53332018,53255423,"protein_coding"
"1320","ENSG00000129993","CBFA2T3","chr16","-",89043612,89007753,"protein_coding"
"1321","ENSG00000162896","PIGR","chr1","-",207119811,207119811,"protein_coding"
"1322","ENSG00000083799","CYLD","chr16","+",50775961,50775997,"protein_coding"
"1323","ENSG00000196415","PRTN3","chr19","+",840960,840999,"protein_coding"
"1324","ENSG00000175029","CTBP2","chr10","-",126849739,126849599,"protein_coding"
"1325","ENSG00000130656","HBZ","chr16","+",202686,202855,"protein_coding"
"1326","ENSG00000177464","GPR4","chr19","-",46105466,46105463,"protein_coding"
"1327","ENSG00000053918","KCNQ1","chr11","+",2465914,2466238,"protein_coding"
"1328","ENSG00000180448","HMHA1","chr19","+",1065922,1067316,"protein_coding"
"1329","ENSG00000148180","GSN","chr9","+",123970072,124030442,"protein_coding"
"1330","ENSG00000148498","PARD3","chr10","-",35104253,35104224,"protein_coding"
"1331","ENSG00000149646","CNBD2","chr20","+",34542486,34542651,"protein_coding"
"1332","ENSG00000144028","SNRNP200","chr2","-",96971253,96971284,"protein_coding"
"1333","ENSG00000148516","ZEB1","chr10","+",31607424,31608145,"protein_coding"
"1334","ENSG00000171867","PRNP","chr20","+",4666882,4667102,"protein_coding"
"1335","ENSG00000104388","RAB2A","chr8","+",61429416,61429546,"protein_coding"
"1336","ENSG00000164574","GALNT10","chr5","+",153570290,153570295,"protein_coding"
"1337","ENSG00000095370","SH2D3C","chr9","-",130541020,130533573,"protein_coding"
"1338","ENSG00000117983","MUC5B","chr11","+",1244296,1244296,"protein_coding"
"1339","ENSG00000162512","SDC3","chr1","-",31381608,31381605,"protein_coding"
"1340","ENSG00000169397","RNASE3","chr14","+",21359558,21359561,"protein_coding"
"1341","ENSG00000122863","CHST3","chr10","+",73724123,73724153,"protein_coding"
"1342","ENSG00000146592","CREB5","chr7","+",28338940,28725754,"protein_coding"
"1343","ENSG00000120659","TNFSF11","chr13","+",43136872,43148288,"protein_coding"
"1344","ENSG00000171557","FGG","chr4","-",155534119,155533808,"protein_coding"
"1345","ENSG00000116539","ASH1L","chr1","-",155532598,155532593,"protein_coding"
"1346","ENSG00000163734","CXCL3","chr4","-",74904524,74904406,"protein_coding"
"1347","ENSG00000150594","ADRA2A","chr10","+",112836921,112836788,"protein_coding"
"1348","ENSG00000158050","DUSP2","chr2","-",96811179,96811179,"protein_coding"
"1349","ENSG00000107798","LIPA","chr10","-",91174314,91011532,"protein_coding"
"1350","ENSG00000188064","WNT7B","chr22","-",46373009,46373042,"protein_coding"
"1351","ENSG00000118680","MYL12B","chr18","+",3261907,3262165,"protein_coding"
"1352","ENSG00000095596","CYP26A1","chr10","+",94833232,94833650,"protein_coding"
"1353","ENSG00000142657","PGD","chr1","+",10458649,10459121,"protein_coding"
"1354","ENSG00000101405","OXT","chr20","+",3052266,3052266,"protein_coding"
"1355","ENSG00000167550","RHEBL1","chr12","-",49463808,49463696,"protein_coding"
"1356","ENSG00000033800","PIAS1","chr15","+",68346517,68346653,"protein_coding"
"1357","ENSG00000184451","CCR10","chr17","-",40835935,40833861,"protein_coding"
"1358","ENSG00000167323","STIM1","chr11","+",3875757,3876894,"protein_coding"
"1359","ENSG00000112186","CAP2","chr6","+",17393447,17393943,"protein_coding"
"1360","ENSG00000150054","MPP7","chr10","-",28623415,28623347,"protein_coding"
"1361","ENSG00000005810","MYCBP2","chr13","-",77901185,77901221,"protein_coding"
"1362","ENSG00000124875","CXCL6","chr4","+",74702214,74702396,"protein_coding"
"1363","ENSG00000241106","HLA-DOB","chr6","-",32784825,32784779,"protein_coding"
"1364","ENSG00000124493","GRM4","chr6","-",34123399,34113559,"protein_coding"
"1365","ENSG00000119714","GPR68","chr14","-",91720269,91711048,"protein_coding"
"1366","ENSG00000082126","MPP4","chr2","-",202563417,202563360,"protein_coding"
"1367","ENSG00000100784","RPS6KA5","chr14","-",91526980,91526980,"protein_coding"
"1368","ENSG00000006283","CACNA1G","chr17","+",48638429,48638076,"protein_coding"
"1369","ENSG00000162738","VANGL2","chr1","+",160370376,160370358,"protein_coding"
"1370","ENSG00000162878","PKDCC","chr2","+",42275160,42275161,"protein_coding"
"1371","ENSG00000132323","ILKAP","chr2","-",239112370,239112336,"protein_coding"
"1372","ENSG00000170525","PFKFB3","chr10","+",6186897,6244895,"protein_coding"
"1373","ENSG00000188641","DPYD","chr1","-",98386605,98386556,"protein_coding"
"1374","ENSG00000196730","DAPK1","chr9","+",90112143,90112787,"protein_coding"
"1375","ENSG00000115902","SLC1A4","chr2","+",65215611,65216533,"protein_coding"
"1376","ENSG00000244355","LY6G6D","chr6","+",31683133,31683125,"protein_coding"
"1377","ENSG00000153879","CEBPG","chr19","+",33864236,33864638,"protein_coding"
"1378","ENSG00000134324","LPIN1","chr2","+",11817721,11886758,"protein_coding"
"1379","ENSG00000169385","RNASE2","chr14","+",21423611,21423646,"protein_coding"
"1380","ENSG00000167004","PDIA3","chr15","+",44038590,44038636,"protein_coding"
"1381","ENSG00000080819","CPOX","chr3","-",98312567,98312455,"protein_coding"
"1382","ENSG00000111737","RAB35","chr12","-",120555306,120554557,"protein_coding"
"1383","ENSG00000133246","PRAM1","chr19","-",8567996,8567518,"protein_coding"
"1384","ENSG00000143184","XCL1","chr1","+",168545711,168545843,"protein_coding"
"1385","ENSG00000062716","VMP1","chr17","+",57784553,57915292,"protein_coding"
"1386","ENSG00000108576","SLC6A4","chr17","-",28563020,28562715,"protein_coding"
"1387","ENSG00000121351","IAPP","chr12","+",21507893,21525836,"protein_coding"
"1388","ENSG00000095585","BLNK","chr10","-",98031344,98031275,"protein_coding"
"1389","ENSG00000173846","PLK3","chr1","+",45265897,45266049,"protein_coding"
"1390","ENSG00000116962","NID1","chr1","-",236228462,236228390,"protein_coding"
"1391","ENSG00000108039","XPNPEP1","chr10","-",111683311,111683214,"protein_coding"
"1392","ENSG00000166900","STX3","chr11","+",59480929,59522851,"protein_coding"
"1393","ENSG00000151617","EDNRA","chr4","+",148402069,148402249,"protein_coding"
"1394","ENSG00000143252","SDHC","chr1","+",161284047,161284171,"protein_coding"
"1395","ENSG00000148344","PTGES","chr9","-",132515326,132515321,"protein_coding"
"1396","ENSG00000154165","GPR15","chr3","+",98250743,98250822,"protein_coding"
"1397","ENSG00000134183","GNAT2","chr1","-",110162551,110162125,"protein_coding"
"1398","ENSG00000067066","SP100","chr2","+",231280657,231280935,"protein_coding"
