chr	start	end	gene
chr5	81570281	81687796	ATP6AP1L
chr14	99972603	100075363	CCDC85C
chr11	5062756	5073691	OR52J3
chr11	4971002	4981943	OR51A2
chr11	4962355	4973356	OR51A4
chr15	62450734	62462482	C2CD4B
chr19	11490017	11535018	RGL3
chr11	2960667	3018607	NAP1L4
chr9	16198933	16281311	C9orf92
chr22	51002290	51022899	CPT1B
chr14	85986477	86001332	RP11-497E19.1
chr5	69340350	69379349	SMN2
chr5	69316074	69343940	SERF1B
chr21	40709241	40726573	HMGN1
chr22	50742459	50770489	DENND6B
chr4	75475629	75495486	AREGB
chr16	28385900	28420200	EIF3CL
chr20	29508582	29526213	LINC01597
chr21	40244215	40333392	AF064858.6
chr7	53718202	53884624	LINC01446
chr16	25118050	25194552	LCMT1
chr22	49283729	49299198	LINC01310
chr22	48011792	48032318	LINC00898
chr9	13922970	13950609	LINC00583
chr2	24227951	24291191	MFSD2B
chr22	46634908	46651576	CDPF1
chr4	70889130	70907255	HTN3
chr6	198313	211392	RP3-416J7.5
chr14	74546499	74672936	LIN52
chr14	74072649	74091592	ACOT6
chr21	35742779	35785164	SMIM11A
chr4	65135975	65280186	TECRL
chr4	62280964	62298939	RP11-798L4.1
chr14	73081004	73365809	DPF3
chr12	27910671	27929209	MANSC4
chr12	25343150	25367579	LYRM5
chr19	7032759	7045190	MBD3L4
chr21	35009706	35277165	ITSN1
chr19	6462218	6487568	DENND1C
chr7	36113694	36130346	AC083864.4
chr12	20963673	21250679	SLCO1B7
chr21	34956647	35021232	CRYZL1
chr5	41899290	41926738	C5orf51
chr19	4885449	4907879	ARRDC5
chr19	35885413	35915287	LINC01531
chr12	12503342	12515001	LOH12CR2
chr2	10191907	10226071	CYS1
chr12	10574453	10599899	KLRC2
chr12	10559911	10578194	KLRC3
chr4	27204127	27225026	AC024132.1
chr16	4601491	4655715	C16orf96
chr3	190565666	190615218	GMNC
chr2	6863309	6915442	LINC00487
chr5	34833938	34904561	TTC23L
chr12	8603522	8635926	CLEC6A
chr22	32750893	32783039	RFPL3S
chr22	32539993	32560309	C22orf42
chr12	7912812	7931717	NANOGNB
chr7	16561505	16626193	LRRC72
chr13	24460238	24481794	C1QTNF9B
chr11	1713425	1723985	KRTAP5-6
chr11	1681827	1694086	FAM99A
chr11	1613409	1624524	KRTAP5-2
chr11	1600572	1611513	KRTAP5-1
chr8	11845692	11858821	DEFB134
chr8	11834830	11847099	DEFB135
chr8	11826446	11837108	DEFB136
chr17	1168853	1179754	BHLHA9
chr7	6671953	6699242	ZNF316
chr19	1747372	1785987	ONECUT3
chr21	34393153	34406504	OLIG2
chr21	34157985	34191053	C21orf62
chr21	34139411	34271043	C21orf62-AS1
chr16	2298117	2323413	RNPS1
chr4	8478997	8519337	RP11-689P11.2
chr7	1727446	1738961	AC074389.6
chr14	24862992	24893494	NYNRIN
chr3	180696497	180712562	DNAJC19
chr11	293200	304526	IFITM5
chr18	73116431	73144658	SMIM21
chr18	71978048	72031422	C18orf63
chr12	2953397	2971213	AC005841.1
chr8	6830171	6842602	DEFA1
chr18	67063291	67521323	DOK6
chr16	1723257	1757281	HN1L
chr22	25326077	25347662	TMEM211
chr18	61309813	61396127	SERPINB11
chr18	61299493	61316532	SERPINB4
chr18	61138994	61177318	SERPINB5
chr5	705475	772067	ZDHHC11B
chr21	32405478	32415795	KRTAP19-8
chr21	32010183	32020455	KRTAP20-3
chr21	31987946	31998169	KRTAP20-4
chr21	31957424	31967716	KRTAP22-2
chr21	31704331	31715012	KRTAP27-1
chr4	2415701	2457087	CFAP99
chr12	142073	154350	FAM138D
chr15	32732307	32752835	GOLGA8O
chr18	53665844	53863493	CTD-2008L17.2
chr22	21815712	21830558	TMEM191C
chr22	21650279	21684331	KB-1183D5.13
chr14	21495979	21507944	RNASE13
chr16	221679	232521	HBA1
chr16	198891	221767	HBM
chr18	44553943	44566988	TCEB3B
chr15	26142507	26303267	RP11-1084I9.1
chr15	25917420	26115317	ATP10A
chr3	149473892	149691172	ANKUB1
chr3	138661076	138677293	FOXL2NB
chr6	31160537	31176745	HCG27
chr3	130274178	130401999	COL6A6
chr18	8604443	8644379	RAB12
chr18	7226123	7237045	LRRC30
chr18	5877071	5900954	TMEM200C
chr6	29904037	29918661	HLA-A
chr3	123204667	123309032	HACD2
chr3	113000777	113165457	CFAP44
chr3	112529556	112570703	CD200R1L
chr3	110602231	110617323	RP11-553A10.1
chr3	100115037	100180163	LNP1
chr3	98104510	98115475	OR5K3
chr3	86982119	87045269	VGLL3
chr3	46748605	46859064	PRSS50
chr3	32854510	32944318	TRIM71
chr3	28385637	28584613	ZCWPW2
chr3	15703743	15906278	ANKRD28
chr3	15486640	15568258	COLQ
chr3	15417782	15487073	METTL6
chr3	10043102	10057893	AC022007.5
chr8	56009949	56459613	XKR4
chr2	22556758	22566875	RNA5SP87
chr5	87565075	87575193	RNA5SP187
chr2	242519383	242529490	RNA5SP122
chr9	68403924	68414041	RNA5SP284
chr1	166006481	166016587	RNA5SP64
chr5	150395124	150413554	GPX3
chr14	80658873	80859100	DIO2
chr11	57503825	57515986	C11orf31
chr1	54351912	54381759	DIO1
chr12	27391901	27483892	STK38L
chr3	45725548	45791916	SACM1L
chr2	122489679	122530429	TSN
chr12	48142699	48181536	SLC48A1
chr5	112763251	112775728	TSSK1B
chr12	11169218	11180219	TAS2R19
chr12	11133512	11144511	TAS2R50
chr12	11085005	11329172	TAS2R14
chr12	11055525	11067161	TAS2R13
chr12	109492791	109502905	RNA5SP372
chr12	132140608	132150719	RNA5SP377
chr2	20596388	20606485	RNA5SP86
chr6	41202258	41212364	RNA5SP207
chr2	33505836	33515954	RNA5SP91
chr1	228778659	228788779	RNA5SP18
chr7	129391106	129401217	RNA5SP244
chr6	136946381	136956493	RNA5SP219
chr12	131779185	131789296	RNA5SP376
chr5	7042340	7052449	RNA5SP176
chr5	55551160	55561273	RNA5SP185
chr9	109601030	109611147	RNA5SP292
chr8	17600627	17610739	RNA5SP256
chr11	27538152	27548273	RNA5SP339
chr16	47479258	47489372	RNA5SP424
chr1	78835849	78845953	RNA5SP23
chr2	163348446	163358561	RNA5SP109
chr10	195771	205883	RNA5SP297
chr6	114536845	114546950	RNA5SP213
chr6	82326917	82337036	RNA5SP210
chr11	14151532	14161646	RNA5SP332
chr4	167834515	167844629	RNA5SP171
chr10	95265305	95275437	RNA5SP323
chr2	138264668	138274780	RNA5SP105
chr8	10539079	10549197	RNA5SP252
chr9	76360888	76370993	RNA5SP286
chr19	12133728	12143836	RNA5SP465
chr10	12961679	12971785	RNA5SP300
chr10	8693679	8703794	RNA5SP299
chr6	108568605	108578711	RNA5SP212
chr1	163474274	163484385	RNA5SP63
chr20	5074033	5084122	RNA5SP474
chr22	31696390	31706498	RNA5SP496
chr12	26521531	26531666	RNA5SP354
chr13	94672724	94682852	RNA5SP35
chr20	30633391	30643508	RNA5SP482
chr19	12212312	12222429	RNA5SP467
chr1	93948890	93959009	RNA5SP53
chr15	61023968	61034085	RNA5SP397
chr7	120718754	120728867	RNA5SP241
chr17	39458952	39470505	KRTAP16-1
chr17	39453078	39464103	KRTAP29-1
chr17	39416591	39427893	KRTAP9-6
chr12	122228173	122246812	LINC01089
chr18	19988564	20002878	CTAGE1
chr17	21423051	21482722	C17orf51
chr17	39268433	39279606	KRTAP4-11
chr17	39256584	39267740	KRTAP4-9
chr17	39210495	39221344	KRTAP2-3
chr17	39197793	39208568	KRTAP2-1
chr10	6387278	6399723	RP11-563J2.3
chr15	69360266	69393160	EWSAT1
chr7	143924004	143934936	OR2A42
chr9	140109707	140121033	RNF208
chr17	39144686	39155385	KRTAP3-3
chr17	39150447	39161138	KRTAP3-2
chr17	39159773	39180576	KRTAP3-1
chr1	232935643	232951092	MAP10
chr5	90514236	90524784	RP11-414H23.2
chr21	46069130	46079576	KRTAP12-4
chr21	45972673	45983643	KRTAP10-3
chr21	31959759	31970394	KRTAP6-3
chr22	49937329	49955121	RP1-29C18.10
chr8	128421535	128437311	POU5F1B
chr8	95553771	95565630	AC023632.1
chr19	56141382	56159835	ZNF580
chr19	53201066	53243326	ZNF611
chr19	51119564	51176651	SYT3
chr19	50405082	50438020	NUP62
chr19	49545895	49557400	CGB8
chr1	197468878	197749826	DENND1B
chr1	178506887	178523024	C1orf220
chr1	169450380	169461846	RP1-206D15.6
chr1	168190176	168227263	SFT2D2
chr6	167407670	167471201	FGFR1OP
chr17	18422880	18435160	FAM106A
chr6	155049459	155160192	SCAF8
chr1	159837154	159874953	CFAP45
chr1	159168097	159181290	ACKR1
chr19	24211276	24317654	ZNF254
chr6	153547455	153673623	RP11-306O13.1
chr3	196013090	196050170	TCTEX1D2
chr3	187891331	187903598	AC022498.1
chr3	186251230	186269491	CRYGS
chr2	170545998	170638499	KLHL23
chr1	151767740	151783630	LINGO4
chr3	160145233	160208561	TRIM59
chr7	150740379	150754843	ASIC3
chr7	150408645	150426372	GIMAP1
chr6	88112730	88226352	RP3-382I10.7
chr9	139685802	139707193	CCDC183
chr7	143878176	143996230	ARHGEF35
chr17	61944372	61956126	CSH2
chr9	139248932	139263241	DNLZ
chr14	96147754	96163980	TCL1B
chr1	145204119	145296972	RP11-458D21.5
chr17	56417539	56435454	SUPT4H1
chr7	130348488	130377268	TSGA13
chr22	49960912	49974074	RP1-29C18.9
chr1	115242090	115264515	NRAS
chr2	97497348	97528832	ANKRD39
chr19	10807106	10829113	QTRT1
chr10	101943055	101994376	CHUK
chr5	176723462	176744758	MXD3
chr1	110205644	110257171	GSTM2
chr17	41021687	41055751	LINC00671
chr16	69349043	69378570	COG8
chr10	98973996	99057413	ARHGAP19
chr16	67968653	67983034	LCAT
chr11	67197981	67210538	PTPRCAP
chr17	39274343	39285419	KRTAP4-12
chr17	39216369	39227131	KRTAP2-4
chr7	99762229	99779995	GPC2
chr11	65400568	65423401	SIPA1
chr7	64446187	64472121	ERV3-1
chr14	70833148	70888778	SYNJ2BP
chr11	64776585	64794656	ARL2
chr1	89592434	89646723	GBP7
chr1	89440139	89463643	RBMXL1
chr5	139911925	139942895	SRA1
chr3	52865235	52936612	TMEM110
chr10	74938120	75013620	DNAJC9
chr8	145746117	145759516	C8orf82
chr15	75113888	75129141	CPLX3
chr5	133302606	133345824	VDAC1
chr6	33417356	33430325	ZBTB9
chr11	57475072	57513445	TMX2
chr15	72630775	72673817	HEXA
chr11	47581888	47611114	NDUFS3
chr1	65881270	65906690	LEPROT
chr2	30449397	30551596	LBH
chr2	28969506	29030806	PPP1CB
chr16	29462127	29481300	SULT1A4
chr6	32153543	32168300	GPSM3
chr16	28991147	29007104	LAT
chr3	48696364	48728797	NCKIPSD
chr6	32060953	32101030	ATF6B
chr9	91601362	91624925	S1PR3
chr2	26982152	27009099	SLC35F6
chr20	55103302	55116576	FAM209B
chr6	31693358	31712540	CLIC1
chr6	31689815	31703394	DDAH2
chr14	50038390	50070408	RPS29
chr4	70060669	70085449	UGT2B11
chr19	58120601	58139724	ZNF134
chr6	30870961	30886883	GTF2H4
chr12	12961250	12987915	DDX47
chr19	53413449	53431723	ZNF888
chr19	53832002	53863122	ZNF845
chr19	51974838	51999206	CEACAM18
chr2	240078493	240089053	AC017028.1
chr16	10617279	10679555	EMP2
chr17	7250208	7263258	KCTD11
chr6	171029285	171042576	XX-C2158C12.2
chr8	67574850	67602799	C8orf44
chr6	29518292	29532702	UBD
chr22	31737875	31749670	LINC01521
chr19	45987035	46010768	PPM1N
chr19	45197421	45218986	CEACAM16
chr2	219935051	220040549	SLC23A3
chr14	24775656	24792242	LTB4R
chr16	3656729	3735144	DNASE1
chr14	24678143	24690276	MDP1
chr19	40262235	40281775	LEUTX
chr22	38681697	38799527	CSNK1E
chr9	34656877	34669045	CCL27
chr14	24625262	24640774	IRF9
chr9	34633130	34656032	GALT
chr11	5284582	5531847	HBE1
chr11	5264313	5276122	HBG1
chr16	3057457	3069506	CLDN9
chr5	52078730	52260040	ITGA1
chr2	187356840	187370393	AC018867.1
chr19	33177867	33209702	NUDT19
chr19	24092678	24132961	ZNF726
chr19	22934007	22971909	ZNF99
chr17	3561196	3576976	TAX1BP3
chr14	24023774	24042279	AP1G2
chr19	20183803	20242885	ZNF90
chr13	111262881	111297340	CARKD
chr19	19370173	19389200	TM6SF2
chr19	19251377	19308400	MEF2B
chr15	42560431	42650864	GANC
chr3	9844770	9901822	TTLL3
chr7	150060278	150076133	REPIN1
chr11	1963508	2010752	MRPL23
chr12	133689740	133712059	ZNF891
chr12	130512999	130534602	RP11-474D1.3
chr9	21196468	21207204	IFNA7
chr12	126922027	126962336	RP5-944M2.3
chr19	16736562	16776253	SMIM7
chr8	28200804	28352835	FBXO16
chr11	837808	872116	TSPAN4
chr20	34208953	34257878	CPNE1
chr17	79643204	79655954	ARL16
chr3	196228748	196247237	SMCO1
chr7	141403153	141436071	WEE2
chr19	13885884	13905972	AC008686.1
chr6	5097827	5266172	LYRM4
chr1	39323636	39352289	MYCBP
chr7	138477695	138527846	TMEM213
chr17	74518668	74554660	PRCD
chr3	194009254	194035592	LINC00887
chr3	193670161	193726448	RP11-699L21.1
chr3	183955089	183972336	ALG3
chr19	12198078	12253050	ZNF788
chr1	36766988	36795484	SH3D21
chr7	112751773	112763668	LINC00998
chr19	10942251	10985466	C19orf38
chr12	93091619	93107325	C12orf74
chr3	158675717	158989096	IQCJ
chr17	54864274	54921134	C17orf67
chr6	159042471	159054322	AL591025.1
chr7	100877739	100900597	FIS1
chr15	25195181	25250423	RP11-701H24.9
chr14	21147336	21172130	ANG
chr10	129342613	129355935	NPS
chr11	111164565	111184460	COLCA2
chr7	77281977	77330582	APTR
chr7	99900325	99924819	SPDYE3
chr11	107645219	107657316	AP001024.1
chr11	107638129	107652344	AP001024.2
chr7	99719317	99731118	MBLAC1
chr7	99035552	99045747	AC073063.1
chr3	126906974	126922025	C3orf56
chr16	75723367	75739089	AC025287.1
chr2	88742726	88757131	FOXI3
chr6	127754551	127845500	SOGA3
chr19	6388820	6417415	CTB-180A7.8
chr5	172063269	172123543	NEURL1B
chr5	171616176	171635456	EFCAB9
chr4	2224191	2248891	HAUS3
chr11	93546398	93588697	VSTM5
chr3	108892012	108909104	LINC00488
chr9	139871356	139885862	LCNL1
chr3	101654703	101721770	RP11-221J22.1
chr10	112653488	112684032	BBIP1
chr11	89438467	89456040	TRIM77
chr7	80082987	80146336	GNAT3
chr10	104624273	104666656	AS3MT
chr19	4517543	4540236	PLIN5
chr6	83777692	83787854	AL139333.1
chr22	30913786	30947669	SEC14L6
chr5	147642743	147670817	SPINK13
chr12	51342705	51369289	HIGD1C
chr2	73424386	73444641	NOTO
chr11	73877144	73970748	PPME1
chr17	39205750	39216482	KRTAP2-2
chr11	72460774	72509726	STARD10
chr17	37770866	37783766	AC087491.2
chr14	101240747	101332368	MEG3
chr10	89112425	89135452	NUTM2D
chr15	83206951	83322612	CPEB1
chr2	54945636	55204157	EML6
chr16	32891515	32905195	RP11-989E6.3
chr6	49931390	49942338	DEFB113
chr6	49908814	49922157	DEFB133
chr9	110534471	110545419	AL162389.1
chr12	124992768	125004359	RP11-83B20.1
chr7	63500821	63550179	ZNF727
chr10	75540340	75566551	ZSWIM8
chr3	51902737	51914600	IQCF5
chr3	51807580	51818009	IQCF6
chr10	73466458	73502581	C10orf105
chr2	42099214	42126179	AC104654.1
chr2	39112021	39207590	ARHGEF33
chr12	27228991	27240447	C12orf71
chr3	50320163	50335349	IFRD2
chr2	31390924	31461724	CAPN14
chr11	62475102	62499821	HNRNPUL2
chr11	62427781	62440968	METTL12
chr11	60491789	60516685	MS4A18
chr11	59963726	60015561	MS4A4E
chr11	59031349	59056506	RP11-1036E20.9
chr8	125199912	125264639	RP11-37N22.1
chr8	124859227	125137302	FER1L6
chr17	20478037	20489224	CDRT15L2
chr7	34680709	34704772	AC005493.1
chr2	17686851	17704706	RAD51AP2
chr17	19036448	19046895	AC007952.1
chr22	39651865	39662063	AL031590.1
chr17	18275976	18297961	EVPLL
chr2	3746453	3841122	DCDC2C
chr7	26433213	26543594	AC004540.5
chr7	23205760	23239503	AC005082.1
chr11	57303979	57323108	SMTNL1
chr11	49070266	49085664	TRIM64C
chr6	30761431	30803436	LINC00243
chr14	50443430	50479238	LINC01588
chr9	84598687	84615171	SPATA31D1
chr16	18406799	18446131	NPIPA8
chr17	15874874	15908031	ZSWIM7
chr5	89191481	89205725	AC113167.1
chr14	31947173	31958171	GPR33
chr5	72916983	73242818	ARHGEF28
chr17	15630561	15654476	TBC1D26
chr8	92109060	92236464	LRRC69
chr21	35572356	35702334	AP000318.2
chr7	16125817	16465947	ISPD
chr16	16467912	16492811	NPIPA7
chr17	9689544	9730388	GSG1L2
chr10	51209507	51221406	FAM25D
chr12	7451880	7486320	ACSM4
chr22	19828661	19847419	C22orf29
chr1	1505355	1516373	RP5-832C2.5
chr7	7390834	7580484	COL28A1
chr12	7069490	7084988	PHB2
chr10	47741962	47775871	AL603965.1
chr17	7213947	7237712	NEURL4
chr7	6532093	6596067	GRID2IP
chr9	6462618	6475375	C9orf38
chr9	39366062	39381913	FAM74A1
chr8	59318823	59369060	UBXN2B
chr8	58187102	58202290	LINC00588
chr9	42663608	42719962	CBWD7
chr16	3538484	3550480	C16orf90
chr11	1146580	1227364	MUC5AC
chr15	72942079	72963735	GOLGA6B
chr9	35556828	35568896	FAM166B
chr6	58267352	58292779	LINC00680
chr22	18555689	18618905	PEX26
chr4	42890284	43037675	GRXCR1
chr5	7825491	7856603	C5orf49
chr5	6443736	6500022	UBE2QL1
chr5	5029472	5075117	LINC01020
chr12	8383011	8400160	RP11-266K4.9
chr10	6314650	6382944	RP11-563J2.2
chr20	3122165	3145543	FASTKD5
chr15	34812408	34885704	GOLGA8B
chr8	36636842	36798646	KCNU1
chr14	23736666	23773656	HOMEZ
chr14	23649525	23747686	RNF212B
chr20	2816349	2852378	VPS16
chr14	23281463	23296750	AL135998.1
chr8	11956898	11978025	ZNF705D
chr8	10978980	10992745	AF131215.5
chr8	7778859	7817271	ZNF705B
chr8	7208039	7248080	ZNF705G
chr8	7154133	7217876	FAM66B
chr4	662369	680822	MYL5
chr21	17437842	18004716	MIR99AHG
chr14	19884386	19909890	BMS1P18
chr20	637240	661823	SCRT2
chr18	72260106	72782627	ZNF407
chr18	60486423	60497724	AC015989.1
chr20	57259187	57299294	NPEPL1
chr21	45953864	45965078	KRTAP10-1
chr13	50002495	50025554	AL136218.1
chr18	44741293	44780554	SKOR2
chr13	46349405	46430871	SIAH3
chr13	41020131	41060143	LINC00598
chr11	85558600	85570986	AP000974.1
chr20	31441729	31554006	EFCAB8
chr20	29886015	29901388	DEFB116
chr20	29840467	29852435	DEFB115
chr13	26437061	26460095	AL138815.1
chr22	17437826	17494112	GAB4
chr20	1179098	1193918	C20orf202
chr4	8842802	8878543	HMX1
chr17	79757008	79776889	GCGR
chr1	15787404	15822895	CELA2B
chr6	157705418	157749633	TMEM242
chr1	109627425	109644556	TMEM167B
chr15	82925438	82944159	RP13-996F3.5
chr1	143891452	143918143	FAM72D
chr1	6516211	6531255	TNFRSF25
chr1	1651277	1682431	SLC35E2
chr1	238638684	238654323	LINC01139
chr1	161002421	161013780	TSTD1
chr1	152121071	152136704	RPTN
chr1	147461094	147489331	RP6-74O6.2
chr1	147830127	147936933	RP11-495P10.2
chr1	113357792	113398265	LINC01356
chr13	112243356	112299426	RP11-65D24.1
chr1	54633009	54670709	CYB5RL
chr1	28522013	28532152	AL353354.1
chr1	23274536	23296831	LACTBL1
chr1	11816844	11854642	C1orf167
chr1	2562415	2723286	TTC34
chr1	1380069	1410538	ATAD3C
chr19	18278972	18293927	IFI30
chr19	45111940	45145081	IGSF23
chr2	242831136	242849702	AC131097.4
chr5	130972407	131137710	FNIP1
chr2	175194674	175208220	SP9
chr2	10587445	10600678	AC007249.3
chr22	50984541	51006334	SYCE3
chr7	3174868	3219287	AC091801.1
chr16	66581466	66605154	CKLF
chr2	74356599	74367521	RP11-287D1.4
chr7	154983273	154995165	AC099552.4
chr16	4376550	4410608	PAM16
chr4	183060140	183729177	TENM3
chr22	47852048	47887860	LL22NC03-75H12.2
chr1	22346681	22362716	LINC00339
chr7	155169771	155194051	AC008060.7
chr2	37418631	37448336	CEBPZOS
chr2	21341789	21371144	TDRD15
chr7	4892364	4906625	PAPOLB
chr9	29394	40856	FAM138C
chr19	56083899	56097211	ZNF579
chr1	22298514	22330135	CELA3B
chr2	241620751	241634831	AC011298.2
chr17	6910736	6922851	RNASEK
chr11	64062863	64077242	TEX40
chr22	48880272	49251724	FAM19A5
chr7	124864633	124909345	RP11-3B12.3
chr1	16883814	16945057	NBPF1
chr6	5080720	5092455	PPP1R3G
chr2	24294396	24397509	FAM228B
chr13	64397973	64423258	RP11-394A14.2
chr19	2284774	2313156	LINGO3
chr17	18309473	18322694	FLJ35934
chr19	10410479	10425556	ZGLP1
chr17	8057467	8071864	VAMP2
chr2	240679554	240729577	AC093802.1
chr22	44756431	44767164	RP1-32I10.10
chr6	93427721	93438547	RP11-127B16.1
chr1	220993962	221004389	RNU6ATAC35P
chr7	143696022	143707068	OR6B1
chr8	25694246	25907913	EBF2
chr6	42853005	42863554	C6orf226
chr2	68400989	68488369	PPP3R1
chr19	43220790	43249721	PSG3
chr9	35068832	35085013	FANCG
chr7	143742461	143753473	OR2A5
chr21	46042040	46053294	KRTAP10-9
chr7	99694172	99712968	AP4M1
chr11	51406378	51417448	OR4A5
chr2	27794389	27810588	C2orf16
chr7	47689842	47706246	C7orf65
chr17	39177278	39188454	KRTAP1-5
chr7	143169966	143180889	TAS2R41
chr7	143787141	143798186	OR2A12
chr21	46052273	46063370	KRTAP10-10
chr21	46081106	46091844	KRTAP12-2
chr7	131803091	132338447	PLXNA4
chr8	48644471	48656648	CEBPD
chr19	43423286	43446330	PSG7
chr17	39185142	39196107	KRTAP1-3
chr17	3176193	3187268	OR3A2
chr5	159815155	159832104	ZBED8
chr18	61611535	61654008	HMSD
chr1	247915676	247926982	OR1C1
chr22	39209457	39244987	NPTXR
chr7	53098349	53109617	POM121L12
chr7	99138931	99161159	FAM200A
chr7	143627259	143638372	OR2F2
chr8	26144007	26235196	PPP2R2A
chr19	52868170	52894048	ZNF880
chr17	15526274	15592625	TRIM16
chr11	123619196	123630253	OR6X1
chr7	143766275	143777288	OR2A25
chr7	143821151	143832162	OR2A14
chr19	35629154	35650204	FXYD7
chr8	71576600	71707606	XKR9
chr12	62990531	63002214	LINC01465
chr1	247268462	247280719	C1orf229
chr11	49998009	50009071	OR4C12
chr3	124796480	125003021	SLC12A8
chr2	240976230	240987399	PRR21
chr3	152052484	152063779	TMEM14EP
chr22	36039442	36069456	APOL6
chr11	61635991	61664523	FADS3
chr7	144010218	144021150	OR2A1
chr3	133641992	133653656	C3orf36
chr14	22128297	22139238	OR4E2
chr1	1316091	1339708	CCNL2
chr19	18677540	18693360	UBA52
chr1	109829987	109854663	MYBPHL
chr6	32116218	32139011	PPT2
chr7	143801607	143812657	OR2A2
chr7	26672490	26691889	C7orf71
chr2	47038807	47054796	LINC01118
chr1	45269154	45286257	BTBD19
chr7	102384418	102454672	FAM185A
chr2	130732235	130745311	RAB6C
chr21	35767615	35778370	C21orf140
chr2	238325063	238338919	AC112721.1
chr14	23506376	23518269	PSMB11
chr2	59439843	59511535	AC007131.1
chr2	151852734	151910288	AC023469.1
chr2	238332563	238348465	AC112721.2
chr2	171563961	171576077	LINC01124
chr14	19548365	19595078	POTEG
chr2	131364054	131420664	POTEJ
chr2	87749887	87911324	LINC00152
chr21	26536745	26711139	AP000233.4
chr1	32669695	32686797	DCDC2B
chr10	75664727	75687535	C10orf55
chr5	9756019	9766125	RNA5SP177
chr10	51250380	51260495	RNA5SP316
chr10	51734425	51744540	RNA5SP317
chr20	54775108	54785229	RNA5SP487
chr1	242292574	242302683	RNA5SP81
chr15	25978655	25988767	RNA5SP390
chr13	95298651	95308783	RNA5SP36
chr7	116579340	116589468	RNA5SP239
chr5	36480445	36490542	RNA5SP181
chr4	11410675	11420784	RNA5SP156
chr8	58034214	58044321	RNA5SP266
chr16	34964010	34974119	RNA5SP407
chr3	37378140	37388257	RNA5SP129
chr1	118801995	118812112	RNA5SP56
chr4	38755412	38765513	RNA5SP158
chr2	28901842	28911949	RNA5SP89
chr4	72620235	72630333	RNA5SP163
chr16	79293351	79303470	RNA5SP431
chr6	3083920	3094043	RNA5SP201
chr2	61220887	61231023	RNA5SP95
chr16	47534343	47544454	RNA5SP425
chr5	136299889	136309995	RNA5SP193
chr12	107875288	107885412	RNA5SP371
chr5	151250127	151260253	RNA5SP198
chr5	16028338	16038465	RNA5SP178
chr2	210581637	210591745	RNA5SP118
chr7	111588708	111598820	RNA5SP237
chr1	39614836	39624968	RNA5SP44
chr6	10748024	10758159	RNA5SP203
chr10	48926789	48936904	RNA5SP314
chr1	231412160	231422270	RNA5SP80
chr8	94448505	94458612	RNA5SP274
chr2	182908549	182918632	RNA5SP113
chr11	22704897	22714981	RNA5SP338
chr7	68183898	68194035	RNA5SP231
chr9	130598391	130608501	RNA5SP296
chr9	110676147	110686259	RNA5SP293
chr8	31450615	31460720	RNA5SP261
chr20	15256410	15266519	RNA5SP475
chr18	19503946	19514055	RNA5SP451
chr8	3553014	3563150	RNA5SP251
chr1	159143263	159153349	RNA5SP60
chr11	95568181	95578288	RNA5SP345
chr22	26106008	26116136	RNA5SP494
chr3	156886707	156896829	RNA5SP146
chr13	106802721	106812839	RNA5SP38
chr10	127829043	127839151	RNA5SP328
chr7	33212352	33222450	RNA5SP229
chr13	21938929	21949038	RNA5SP25
chr3	143900747	143910862	RNA5SP144
chr6	153736573	153746707	RNA5SP225
chr2	217653212	217663323	RNA5SP120
chr2	91857883	91867992	RNA5SP100
chr3	72735856	72745962	RNA5SP136
chr1	78240589	78250684	RNA5SP21
chr1	148908273	148918382	RNA5SP59
chr13	51596883	51606988	RNA5SP29
chr2	134983766	134993883	RNA5SP104
chr1	13944679	13954779	RNA5SP41
chr8	56652791	56662901	RNA5SP265
chr6	146656556	146666660	RNA5SP222
chr3	31265207	31275339	RNA5SP127
chr5	55437566	55447673	RNA5SP184
chr11	75640980	75651083	RNA5SP344
chr10	26097740	26107846	RNA5SP306
chr12	102225598	102235705	RNA5SP369
chr13	61182742	61192868	RNA5SP31
chr4	10112380	10122508	RNA5SP155
chr2	201708761	201718867	RNA5SP115
chr7	140065241	140075345	RNA5SP247
chr10	23281184	23291287	RNA5SP304
chr18	9918917	9929018	RNA5SP450
chr9	27193285	27203399	RNA5SP280
chr6	76569956	76580052	RNA5SP209
chr13	108948560	108958679	RNA5SP39
chr6	143765946	143776048	RNA5SP221
chr9	114168924	114179022	RNA5SP294
chr21	43636283	43646396	RNA5SP492
chr2	155441919	155452040	RNA5SP107
chr8	70837140	70847257	RNA5SP270
chr2	165747187	165757287	RNA5SP111
chr6	6896255	6923948	RP3-429O6.1
chr1	191822837	191864359	RP11-541F9.1
chr3	21979058	22026320	ZNF385D-AS2
chr2	12734113	12750271	AC096559.2
chr2	213770727	213789533	AC108066.1
chr9	44999879	45028236	RP11-374M1.4
chr10	110465276	110604121	RP11-655H13.2
chr1	31292075	31312131	RP5-1125N11.2
chr3	172273678	172318397	RP11-408H1.3
chr1	201482831	201504602	RP11-134G8.5
chr21	42943062	42958246	AP006748.1
chr3	187456474	187468208	RP11-211G3.2
chr14	101531248	101544274	MEG9
chr13	88448291	88461063	LINC00397
chr9	67574807	67588159	RP11-38P6.1
chr20	38744682	38759998	RP1-191L6.2
chr6	166317290	166406536	LINC00473
chr11	89639279	89659935	TRIM49D1
chr2	134306886	134320798	AC011243.1
chr10	123369939	123380353	RP11-62L18.3
chr8	11989677	12001586	USP17L2
